case_id,k,_n_nonterm,y,p
1-733096851,5,8,1,0.9364121
1-733096851,6,8,1,0.9379629
1-733096851,7,8,1,0.93744075
1-733096851,8,8,1,0.9406185
1-733178699,1,14,1,0.8460763
1-733178699,2,14,1,0.84461755
1-733178699,3,14,1,0.8756282
1-733178699,4,14,1,0.8504969
1-733178699,5,14,1,0.8789433
1-733178699,6,14,1,0.8894048
1-733178699,7,14,1,0.8766066
1-733178699,8,14,1,0.8793728
1-733178699,9,14,1,0.8776758
1-733178699,10,14,1,0.8766233
1-733178699,11,14,1,0.87623346
1-733178699,12,14,1,0.8730089
1-733240337,1,19,0,0.85915387
1-733240337,2,19,0,0.8588048
1-733240337,3,19,0,0.85842115
1-733240337,4,19,0,0.8562081
1-733240337,5,19,0,0.87554216
1-733240337,6,19,0,0.89776313
1-733240337,7,19,0,0.896304
1-733240337,8,19,0,0.87382865
1-733240337,9,19,0,0.87580276
1-733240337,10,19,0,0.75563157
1-733240337,11,19,0,0.76404464
1-733240337,12,19,0,0.78310573
1-733244535,1,13,1,0.8601247
1-733244535,2,13,1,0.8601247
1-733244535,3,13,1,0.88393885
1-733244535,4,13,1,0.8805268
1-733244535,5,13,1,0.87624776
1-733244535,6,13,1,0.87372434
1-733244535,7,13,1,0.87739915
1-733244535,8,13,1,0.833524
1-733244535,9,13,1,0.84527594
1-733244535,10,13,1,0.8446884
1-733244535,11,13,1,0.8411482
1-733244535,12,13,1,0.84054804
1-733252314,1,5,1,0.9299621
1-733252314,2,5,1,0.93477756
1-733252314,3,5,1,0.94007957
1-733252314,4,5,1,0.93983173
1-733252314,5,5,1,0.93697333
1-733252403,1,6,1,0.7125473
1-733252403,2,6,1,0.7204866
1-733252403,3,6,1,0.7877776
1-733252403,4,6,1,0.7513756
1-733252403,5,6,1,0.77576447
1-733252403,6,6,1,0.8012536
1-733265984,1,8,1,0.79419035
1-733265984,2,8,1,0.79775566
1-733265984,3,8,1,0.825757
1-733265984,4,8,1,0.6878821
1-733265984,5,8,1,0.7348805
1-733265984,6,8,1,0.8716733
1-733265984,7,8,1,0.87698215
1-733265984,8,8,1,0.78980315
1-733271357,1,17,1,0.7984768
1-733271357,2,17,1,0.80471116
1-733271357,3,17,1,0.81176585
1-733271357,4,17,1,0.82529074
1-733271357,5,17,1,0.8770458
1-733271357,6,17,1,0.873687
1-733271357,7,17,1,0.85491127
1-733271357,8,17,1,0.8565881
1-733271357,9,17,1,0.97349316
1-733271357,10,17,1,0.9733157
1-733271357,11,17,1,0.9729797
1-733271357,12,17,1,0.9730429
1-733350311,1,4,1,0.6939412
1-733350311,2,4,1,0.6945125
1-733350311,3,4,1,0.96994215
1-733350311,4,4,1,0.9692597
1-733389423,1,5,1,0.17866743
1-733389423,2,5,1,0.18155411
1-733389423,3,5,1,0.53913873
1-733389423,4,5,1,0.49700686
1-733389423,5,5,1,0.49949482
1-733414248,1,15,1,0.8468428
1-733414248,2,15,1,0.84934014
1-733414248,3,15,1,0.8740395
1-733414248,4,15,1,0.87562716
1-733414248,5,15,1,0.87380093
1-733414248,6,15,1,0.88004845
1-733414248,7,15,1,0.8813001
1-733414248,8,15,1,0.88070464
1-733414248,9,15,1,0.8771887
1-733414248,10,15,1,0.87910336
1-733414248,11,15,1,0.87680185
1-733414248,12,15,1,0.86591643
1-733456610,1,4,1,0.8544455
1-733456610,2,4,1,0.8545432
1-733456610,3,4,1,0.860115
1-733456610,4,4,1,0.97133
1-733478032,1,5,1,0.73133796
1-733478032,2,5,1,0.73790026
1-733478032,3,5,1,0.7511411
1-733478032,4,5,1,0.75774145
1-733478032,5,5,1,0.7591962
1-733482558,1,9,1,0.6381233
1-733482558,2,9,1,0.6448806
1-733482558,3,9,1,0.6552093
1-733482558,4,9,1,0.6090504
1-733482558,5,9,1,0.55609834
1-733482558,6,9,1,0.5675338
1-733482558,7,9,1,0.7335381
1-733482558,8,9,1,0.74606985
1-733482558,9,9,1,0.69323117
1-733539596,1,24,1,0.81246454
1-733539596,2,24,1,0.81126475
1-733539596,3,24,1,0.84530765
1-733539596,4,24,1,0.86847275
1-733539596,5,24,1,0.8459367
1-733539596,6,24,1,0.80767775
1-733539596,7,24,1,0.8233824
1-733539596,8,24,1,0.8399059
1-733539596,9,24,1,0.86723626
1-733539596,10,24,1,0.86907893
1-733539596,11,24,1,0.8665172
1-733539596,12,24,1,0.8683469
1-733556566,1,6,1,0.84748346
1-733556566,2,6,1,0.85382617
1-733556566,3,6,1,0.87983745
1-733556566,4,6,1,0.86135614
1-733556566,5,6,1,0.86166024
1-733556566,6,6,1,0.8649803
1-733566832,1,4,0,0.7927373
1-733566832,2,4,0,0.7934288
1-733566832,3,4,0,0.81002176
1-733566832,4,4,0,0.53111464
1-734665561,1,17,1,0.7835315
1-734665561,2,17,1,0.7942377
1-734665561,3,17,1,0.7989838
1-734665561,4,17,1,0.7974958
1-734665561,5,17,1,0.8062622
1-734665561,6,17,1,0.8615897
1-734665561,7,17,1,0.85908633
1-734665561,8,17,1,0.7760651
1-734665561,9,17,1,0.7858539
1-734665561,10,17,1,0.840125
1-734665561,11,17,1,0.8406812
1-734665561,12,17,1,0.712513
1-734668082,1,5,0,0.8683301
1-734668082,2,5,0,0.8666784
1-734668082,3,5,0,0.8815732
1-734668082,4,5,0,0.83212763
1-734668082,5,5,0,0.82789403
1-734673191,1,23,1,0.8790811
1-734673191,2,23,1,0.8411724
1-734673191,3,23,1,0.84792733
1-734673191,4,23,1,0.8459685
1-734673191,5,23,1,0.86168927
1-734673191,6,23,1,0.8907424
1-734673191,7,23,1,0.89287275
1-734673191,8,23,1,0.7610552
1-734673191,9,23,1,0.7599832
1-734673191,10,23,1,0.8121587
1-734673191,11,23,1,0.809661
1-734673191,12,23,1,0.8106385
1-734673481,1,13,1,0.8538145
1-734673481,2,13,1,0.8619333
1-734673481,3,13,1,0.8678861
1-734673481,4,13,1,0.6999702
1-734673481,5,13,1,0.7166471
1-734673481,6,13,1,0.87085307
1-734673481,7,13,1,0.87449235
1-734673481,8,13,1,0.9724673
1-734673481,9,13,1,0.97263914
1-734673481,10,13,1,0.97263914
1-734673481,11,13,1,0.97263914
1-734673481,12,13,1,0.97275925
1-734678351,1,7,1,0.78380686
1-734678351,2,7,1,0.7866457
1-734678351,3,7,1,0.8093915
1-734678351,4,7,1,0.8078956
1-734678351,5,7,1,0.9708044
1-734678351,6,7,1,0.9715958
1-734678351,7,7,1,0.9721204
1-734697476,1,9,1,0.82364947
1-734697476,2,9,1,0.8224107
1-734697476,3,9,1,0.8572135
1-734697476,4,9,1,0.85425603
1-734697476,5,9,1,0.8496685
1-734697476,6,9,1,0.8491252
1-734697476,7,9,1,0.8506129
1-734697476,8,9,1,0.9722792
1-734697476,9,9,1,0.97193277
1-734721812,1,16,1,0.8582299
1-734721812,2,16,1,0.8566276
1-734721812,3,16,1,0.87683696
1-734721812,4,16,1,0.87852186
1-734721812,5,16,1,0.8817
1-734721812,6,16,1,0.88016194
1-734721812,7,16,1,0.8818745
1-734721812,8,16,1,0.82699287
1-734721812,9,16,1,0.830329
1-734721812,10,16,1,0.7404254
1-734721812,11,16,1,0.7313386
1-734721812,12,16,1,0.72219306
1-734734357,1,7,0,0.92941296
1-734734357,2,7,0,0.9299198
1-734734357,3,7,0,0.93860334
1-734734357,4,7,0,0.9413071
1-734734357,5,7,0,0.94312495
1-734734357,6,7,0,0.9413071
1-734734357,7,7,0,0.94111925
1-734796269,1,3,1,0.78822553
1-734796269,2,3,1,0.79304945
1-734796269,3,3,1,0.97383696
1-734802554,1,24,1,0.85082155
1-734802554,2,24,1,0.8537243
1-734802554,3,24,1,0.86387944
1-734802554,4,24,1,0.86217046
1-734802554,5,24,1,0.8687798
1-734802554,6,24,1,0.8112745
1-734802554,7,24,1,0.81774944
1-734802554,8,24,1,0.9672414
1-734802554,9,24,1,0.9669397
1-734802554,10,24,1,0.96535623
1-734802554,11,24,1,0.96479225
1-734802554,12,24,1,0.96445304
1-734811377,1,6,1,0.8558093
1-734811377,2,6,1,0.864846
1-734811377,3,6,1,0.8754091
1-734811377,4,6,1,0.87044996
1-734811377,5,6,1,0.843578
1-734811377,6,6,1,0.8440643
1-734812451,1,13,1,0.91309196
1-734812451,2,13,1,0.89230514
1-734812451,3,13,1,0.8977241
1-734812451,4,13,1,0.75171167
1-734812451,5,13,1,0.7690662
1-734812451,6,13,1,0.79157245
1-734812451,7,13,1,0.6505301
1-734812451,8,13,1,0.6421608
1-734812451,9,13,1,0.64558065
1-734812451,10,13,1,0.64558065
1-734812451,11,13,1,0.64558065
1-734812451,12,13,1,0.8777222
1-734826334,1,10,1,0.92927456
1-734826334,2,10,1,0.93214273
1-734826334,3,10,1,0.9427236
1-734826334,4,10,1,0.9451267
1-734826334,5,10,1,0.9463917
1-734826334,6,10,1,0.9452058
1-734826334,7,10,1,0.9461348
1-734826334,8,10,1,0.87394077
1-734826334,9,10,1,0.8768628
1-734826334,10,10,1,0.850212
1-734867990,1,16,0,0.28681275
1-734867990,2,16,0,0.26396066
1-734867990,3,16,0,0.1849797
1-734867990,4,16,0,0.17186375
1-734867990,5,16,0,0.44588134
1-734867990,6,16,0,0.5271047
1-734867990,7,16,0,0.24614015
1-734867990,8,16,0,0.26890507
1-734867990,9,16,0,0.32373685
1-734867990,10,16,0,0.32110083
1-734867990,11,16,0,0.30875418
1-734867990,12,16,0,0.32536274
1-734870379,1,15,1,0.7337706
1-734870379,2,15,1,0.7357453
1-734870379,3,15,1,0.76227945
1-734870379,4,15,1,0.8414852
1-734870379,5,15,1,0.83474755
1-734870379,6,15,1,0.82972324
1-734870379,7,15,1,0.827912
1-734870379,8,15,1,0.83555317
1-734870379,9,15,1,0.83246374
1-734870379,10,15,1,0.829316
1-734870379,11,15,1,0.84582764
1-734870379,12,15,1,0.8491431
1-734895721,1,24,1,0.740752
1-734895721,2,24,1,0.746737
1-734895721,3,24,1,0.75380886
1-734895721,4,24,1,0.72486854
1-734895721,5,24,1,0.737241
1-734895721,6,24,1,0.73335576
1-734895721,7,24,1,0.744804
1-734895721,8,24,1,0.6981904
1-734895721,9,24,1,0.65754694
1-734895721,10,24,1,0.6746371
1-734895721,11,24,1,0.7421669
1-734895721,12,24,1,0.75293165
1-734903069,1,5,1,0.9335701
1-734903069,2,5,1,0.936487
1-734903069,3,5,1,0.9404851
1-734903069,4,5,1,0.940626
1-734903069,5,5,1,0.94221437
1-734968581,1,6,1,0.8790853
1-734968581,2,6,1,0.8794385
1-734968581,3,6,1,0.88646317
1-734968581,4,6,1,0.8491295
1-734968581,5,6,1,0.8539745
1-734968581,6,6,1,0.7899601
1-735030751,1,5,1,0.8050189
1-735030751,2,5,1,0.8001267
1-735030751,3,5,1,0.77902126
1-735030751,4,5,1,0.81080717
1-735030751,5,5,1,0.8206635
1-735030780,1,6,1,0.5967628
1-735030780,2,6,1,0.592976
1-735030780,3,6,1,0.59925777
1-735030780,4,6,1,0.421385
1-735030780,5,6,1,0.9442598
1-735030780,6,6,1,0.95879495
1-735037660,1,8,1,0.5651887
1-735037660,2,8,1,0.5668815
1-735037660,3,8,1,0.5765174
1-735037660,4,8,1,0.73316014
1-735037660,5,8,1,0.791033
1-735037660,6,8,1,0.80546004
1-735037660,7,8,1,0.7678386
1-735037660,8,8,1,0.76730263
1-735063522,1,5,0,0.80025345
1-735063522,2,5,0,0.80477285
1-735063522,3,5,0,0.8083282
1-735063522,4,5,0,0.7439559
1-735063522,5,5,0,0.7795817
1-735071172,1,4,1,0.7859643
1-735071172,2,4,1,0.7918839
1-735071172,3,4,1,0.8116173
1-735071172,4,4,1,0.6716665
1-735071603,1,5,0,0.7435786
1-735071603,2,5,0,0.7472924
1-735071603,3,5,0,0.77503294
1-735071603,4,5,0,0.74531233
1-735071603,5,5,0,0.7422182
1-735078091,1,9,0,0.5091348
1-735078091,2,9,0,0.5086568
1-735078091,3,9,0,0.48700085
1-735078091,4,9,0,0.48803368
1-735078091,5,9,0,0.5589585
1-735078091,6,9,0,0.4869033
1-735078091,7,9,0,0.51458263
1-735078091,8,9,0,0.682493
1-735078091,9,9,0,0.26631722
1-735086266,1,6,1,0.4653549
1-735086266,2,6,1,0.46510676
1-735086266,3,6,1,0.4520519
1-735086266,4,6,1,0.34667754
1-735086266,5,6,1,0.35777083
1-735086266,6,6,1,0.38460234
1-735093723,1,35,1,0.2329996
1-735093723,2,35,1,0.24095762
1-735093723,3,35,1,0.204953
1-735093723,4,35,1,0.18836486
1-735093723,5,35,1,0.39198086
1-735093723,6,35,1,0.6137123
1-735093723,7,35,1,0.23672137
1-735093723,8,35,1,0.20438059
1-735093723,9,35,1,0.38569787
1-735093723,10,35,1,0.38910776
1-735093723,11,35,1,0.43723595
1-735093723,12,35,1,0.20911904
1-735126180,1,9,0,0.77396977
1-735126180,2,9,0,0.77799875
1-735126180,3,9,0,0.8202901
1-735126180,4,9,0,0.80361104
1-735126180,5,9,0,0.802439
1-735126180,6,9,0,0.7969029
1-735126180,7,9,0,0.7980275
1-735126180,8,9,0,0.79559934
1-735126180,9,9,0,0.86223257
1-735129927,1,6,1,0.74253017
1-735129927,2,6,1,0.7509588
1-735129927,3,6,1,0.77746534
1-735129927,4,6,1,0.78822064
1-735129927,5,6,1,0.78877974
1-735129927,6,6,1,0.8378415
1-735145461,1,13,1,0.6769543
1-735145461,2,13,1,0.67862403
1-735145461,3,13,1,0.6864303
1-735145461,4,13,1,0.69930965
1-735145461,5,13,1,0.670924
1-735145461,6,13,1,0.7164572
1-735145461,7,13,1,0.7075771
1-735145461,8,13,1,0.70200056
1-735145461,9,13,1,0.7515609
1-735145461,10,13,1,0.83129054
1-735145461,11,13,1,0.8357322
1-735145461,12,13,1,0.8054615
1-735171475,1,10,1,0.41109753
1-735171475,2,10,1,0.41499174
1-735171475,3,10,1,0.395484
1-735171475,4,10,1,0.35879892
1-735171475,5,10,1,0.43803617
1-735171475,6,10,1,0.4022472
1-735171475,7,10,1,0.39746517
1-735171475,8,10,1,0.962534
1-735171475,9,10,1,0.962534
1-735171475,10,10,1,0.9619811
1-735177767,1,5,1,0.8043878
1-735177767,2,5,1,0.80897236
1-735177767,3,5,1,0.8268245
1-735177767,4,5,1,0.7987731
1-735177767,5,5,1,0.8001137
1-735177798,1,5,1,0.8043878
1-735177798,2,5,1,0.80897236
1-735177798,3,5,1,0.8268245
1-735177798,4,5,1,0.7987731
1-735177798,5,5,1,0.8001137
1-735194105,1,8,1,0.71484655
1-735194105,2,8,1,0.77063453
1-735194105,3,8,1,0.6569027
1-735194105,4,8,1,0.6618753
1-735194105,5,8,1,0.6495381
1-735194105,6,8,1,0.65363944
1-735194105,7,8,1,0.65127194
1-735194105,8,8,1,0.626681
1-735231580,1,5,1,0.7523155
1-735231580,2,5,1,0.75700164
1-735231580,3,5,1,0.769206
1-735231580,4,5,1,0.68536836
1-735231580,5,5,1,0.7306483
1-735237150,1,3,1,0.79280454
1-735237150,2,3,1,0.796569
1-735237150,3,3,1,0.81755483
1-735262744,1,7,1,0.8534865
1-735262744,2,7,1,0.854574
1-735262744,3,7,1,0.85398287
1-735262744,4,7,1,0.5982396
1-735262744,5,7,1,0.6062389
1-735262744,6,7,1,0.5855594
1-735262744,7,7,1,0.5740487
1-735318871,1,3,0,0.63205427
1-735318871,2,3,0,0.63591653
1-735318871,3,3,0,0.6812045
1-735896953,1,12,1,0.8893881
1-735896953,2,12,1,0.88565475
1-735896953,3,12,1,0.9041434
1-735896953,4,12,1,0.81695235
1-735896953,5,12,1,0.7972168
1-735896953,6,12,1,0.68807906
1-735896953,7,12,1,0.6799868
1-735896953,8,12,1,0.6689803
1-735896953,9,12,1,0.69337416
1-735896953,10,12,1,0.669093
1-735896953,11,12,1,0.6869871
1-735896953,12,12,1,0.9673606
1-735918851,1,4,0,0.111047566
1-735918851,2,4,0,0.10707522
1-735918851,3,4,0,0.120421864
1-735918851,4,4,0,0.107492566
1-736304161,1,8,0,0.333753
1-736304161,2,8,0,0.33957767
1-736304161,3,8,0,0.32551354
1-736304161,4,8,0,0.31365114
1-736304161,5,8,0,0.42010656
1-736304161,6,8,0,0.39695153
1-736304161,7,8,0,0.4946945
1-736304161,8,8,0,0.6456956
1-736346269,1,13,1,0.40737823
1-736346269,2,13,1,0.4192874
1-736346269,3,13,1,0.41868818
1-736346269,4,13,1,0.5539188
1-736346269,5,13,1,0.50178874
1-736346269,6,13,1,0.6032522
1-736346269,7,13,1,0.5608261
1-736346269,8,13,1,0.5469145
1-736346269,9,13,1,0.55036396
1-736346269,10,13,1,0.5516112
1-736346269,11,13,1,0.56883675
1-736346269,12,13,1,0.5735993
1-736374689,1,5,0,0.5027677
1-736374689,2,5,0,0.50232255
1-736374689,3,5,0,0.5399644
1-736374689,4,5,0,0.4029548
1-736374689,5,5,0,0.5078066
1-736384831,1,3,1,0.55681
1-736384831,2,3,1,0.5814012
1-736384831,3,3,1,0.56475616
1-736384921,1,6,1,0.31284314
1-736384921,2,6,1,0.31484565
1-736384921,3,6,1,0.33884123
1-736384921,4,6,1,0.34756678
1-736384921,5,6,1,0.35803798
1-736384921,6,6,1,0.34242374
1-736440596,1,13,0,0.36189803
1-736440596,2,13,0,0.37490395
1-736440596,3,13,0,0.33363092
1-736440596,4,13,0,0.36639518
1-736440596,5,13,0,0.36122012
1-736440596,6,13,0,0.2563863
1-736440596,7,13,0,0.12326994
1-736440596,8,13,0,0.12415863
1-736440596,9,13,0,0.11206674
1-736440596,10,13,0,0.11068195
1-736440596,11,13,0,0.11567701
1-736440596,12,13,0,0.11191347
1-736444712,1,6,0,0.41431895
1-736444712,2,6,0,0.43143064
1-736444712,3,6,0,0.47485214
1-736444712,4,6,0,0.48931998
1-736444712,5,6,0,0.5170257
1-736444712,6,6,0,0.5111475
1-736491238,1,4,0,0.4930117
1-736491238,2,4,0,0.5120587
1-736491238,3,4,0,0.5221421
1-736491238,4,4,0,0.21491313
1-736499091,1,3,0,0.15360479
1-736499091,2,3,0,0.15140176
1-736499091,3,3,0,0.12057973
1-736552272,1,7,0,0.23332298
1-736552272,2,7,0,0.2331965
1-736552272,3,7,0,0.28313234
1-736552272,4,7,0,0.26940644
1-736552272,5,7,0,0.26378918
1-736552272,6,7,0,0.26793066
1-736552272,7,7,0,0.27084202
1-736570196,1,7,0,0.2932224
1-736570196,2,7,0,0.3093934
1-736570196,3,7,0,0.29718584
1-736570196,4,7,0,0.2637978
1-736570196,5,7,0,0.25473735
1-736570196,6,7,0,0.26965746
1-736570196,7,7,0,0.15339693
1-736602185,1,8,0,0.21719365
1-736602185,2,8,0,0.217059
1-736602185,3,8,0,0.21322629
1-736602185,4,8,0,0.25888357
1-736602185,5,8,0,0.2694155
1-736602185,6,8,0,0.27643007
1-736602185,7,8,0,0.29059333
1-736602185,8,8,0,0.27479622
1-736628141,1,10,0,0.2991268
1-736628141,2,10,0,0.3053513
1-736628141,3,10,0,0.27879632
1-736628141,4,10,0,0.26484826
1-736628141,5,10,0,0.30687454
1-736628141,6,10,0,0.20466876
1-736628141,7,10,0,0.34807375
1-736628141,8,10,0,0.32495043
1-736628141,9,10,0,0.3323412
1-736628141,10,10,0,0.5490086
1-736633861,1,2,0,0.112222634
1-736633861,2,2,0,0.113867976
1-736646274,1,10,1,0.17563984
1-736646274,2,10,1,0.18080723
1-736646274,3,10,1,0.2563443
1-736646274,4,10,1,0.27891323
1-736646274,5,10,1,0.24191561
1-736646274,6,10,1,0.17459092
1-736646274,7,10,1,0.18036695
1-736646274,8,10,1,0.16021377
1-736646274,9,10,1,0.2158306
1-736646274,10,10,1,0.21696684
1-736665050,1,6,1,0.18255869
1-736665050,2,6,1,0.1813147
1-736665050,3,6,1,0.2063068
1-736665050,4,6,1,0.44795683
1-736665050,5,6,1,0.7073581
1-736665050,6,6,1,0.68552494
1-736674351,1,3,0,0.13747025
1-736674351,2,3,0,0.10833806
1-736674351,3,3,0,0.11029212
1-736674741,1,4,0,0.13421878
1-736674741,2,4,0,0.14847185
1-736674741,3,4,0,0.17822954
1-736674741,4,4,0,0.16443942
1-736674761,1,5,0,0.12683275
1-736674761,2,5,0,0.11735526
1-736674761,3,5,0,0.13776699
1-736674761,4,5,0,0.2353285
1-736674761,5,5,0,0.23506066
1-736685322,1,5,0,0.15180627
1-736685322,2,5,0,0.15587631
1-736685322,3,5,0,0.17742655
1-736685322,4,5,0,0.19291109
1-736685322,5,5,0,0.19319569
1-736688781,1,3,0,0.14700918
1-736688781,2,3,0,0.15190017
1-736688781,3,3,0,0.18984856
1-736696291,1,2,0,0.16240816
1-736696291,2,2,0,0.16578034
1-736700836,1,8,0,0.16119643
1-736700836,2,8,0,0.16546915
1-736700836,3,8,0,0.18449286
1-736700836,4,8,0,0.17757343
1-736700836,5,8,0,0.17320353
1-736700836,6,8,0,0.15608452
1-736700836,7,8,0,0.1467032
1-736700836,8,8,0,0.14383543
1-736701710,1,2,0,0.14700918
1-736701710,2,2,0,0.15190017
1-736701726,1,3,0,0.14847848
1-736701726,2,3,0,0.15636298
1-736701726,3,3,0,0.19575514
1-736717361,1,2,0,0.11847727
1-736717361,2,2,0,0.11965866
1-736720489,1,8,0,0.08078428
1-736720489,2,8,0,0.08158205
1-736720489,3,8,0,0.089627065
1-736720489,4,8,0,0.13552941
1-736720489,5,8,0,0.1627151
1-736720489,6,8,0,0.16143079
1-736720489,7,8,0,0.12348115
1-736720489,8,8,0,0.13757831
1-736720598,1,7,0,0.12795943
1-736720598,2,7,0,0.12915759
1-736720598,3,7,0,0.14840712
1-736720598,4,7,0,0.18116125
1-736720598,5,7,0,0.2153395
1-736720598,6,7,0,0.2543364
1-736720598,7,7,0,0.270902
1-736726143,1,2,0,0.07696792
1-736726143,2,2,0,0.076931596
1-736726506,1,2,0,0.08510387
1-736726506,2,2,0,0.08343837
1-736726674,1,4,0,0.083617024
1-736726674,2,4,0,0.08444019
1-736726674,3,4,0,0.1072514
1-736726674,4,4,0,0.106083006
1-736726945,1,4,0,0.18040118
1-736726945,2,4,0,0.17961927
1-736726945,3,4,0,0.21960537
1-736726945,4,4,0,0.19270457
1-736727363,1,2,0,0.13247254
1-736727363,2,2,0,0.1359848
1-736727792,1,2,0,0.09141764
1-736727792,2,2,0,0.12600967
1-736771176,1,3,0,0.08518852
1-736771176,2,3,0,0.09800907
1-736771176,3,3,0,0.12777157
1-736773340,1,3,0,0.074561924
1-736773340,2,3,0,0.08955628
1-736773340,3,3,0,0.12671381
1-736773836,1,4,0,0.10679689
1-736773836,2,4,0,0.1262119
1-736773836,3,4,0,0.1445787
1-736773836,4,4,0,0.155386
1-737309288,1,2,0,0.099629775
1-737309288,2,2,0,0.10059327
1-737309366,1,2,0,0.08431442
1-737309366,2,2,0,0.08432031
1-737309490,1,10,0,0.09525852
1-737309490,2,10,0,0.09939184
1-737309490,3,10,0,0.10743026
1-737309490,4,10,0,0.1265785
1-737309490,5,10,0,0.14208993
1-737309490,6,10,0,0.1472757
1-737309490,7,10,0,0.14872794
1-737309490,8,10,0,0.14872794
1-737309490,9,10,0,0.19832985
1-737309490,10,10,0,0.15050715
1-737310100,1,2,0,0.0730593
1-737310100,2,2,0,0.088776946
1-737310146,1,2,0,0.060313847
1-737310146,2,2,0,0.07323513
1-737325828,1,3,0,0.06877634
1-737325828,2,3,0,0.07004121
1-737325828,3,3,0,0.09335927
1-737325862,1,2,0,0.08444452
1-737325862,2,2,0,0.110340044
1-737332540,1,6,0,0.09492182
1-737332540,2,6,0,0.0940276
1-737332540,3,6,0,0.12970519
1-737332540,4,6,0,0.11394689
1-737332540,5,6,0,0.12400557
1-737332540,6,6,0,0.11044527
1-737336461,1,4,0,0.14198565
1-737336461,2,4,0,0.14155671
1-737336461,3,4,0,0.16967365
1-737336461,4,4,0,0.18549918
1-737336647,1,2,0,0.14682205
1-737336647,2,2,0,0.146381
1-737337973,1,2,0,0.08340491
1-737337973,2,2,0,0.09833887
1-737345200,1,2,0,0.09200217
1-737345200,2,2,0,0.122598596
1-737346409,1,2,0,0.07381271
1-737346409,2,2,0,0.0858646
1-737349941,1,10,0,0.08746526
1-737349941,2,10,0,0.08746526
1-737349941,3,10,0,0.12634428
1-737349941,4,10,0,0.120763116
1-737349941,5,10,0,0.13069077
1-737349941,6,10,0,0.13058922
1-737349941,7,10,0,0.119975746
1-737349941,8,10,0,0.103349954
1-737349941,9,10,0,0.11349397
1-737349941,10,10,0,0.08985942
1-737354231,1,21,0,0.08647362
1-737354231,2,21,0,0.08647362
1-737354231,3,21,0,0.11821857
1-737354231,4,21,0,0.10982489
1-737354231,5,21,0,0.12319759
1-737354231,6,21,0,0.11519917
1-737354231,7,21,0,0.10321018
1-737354231,8,21,0,0.091433905
1-737354231,9,21,0,0.09834578
1-737354231,10,21,0,0.088756114
1-737354231,11,21,0,0.09789473
1-737354231,12,21,0,0.116549894
1-737356862,1,2,0,0.07672069
1-737356862,2,2,0,0.07672069
1-737357037,1,2,0,0.088627644
1-737357037,2,2,0,0.089495316
1-737363375,1,10,0,0.081938684
1-737363375,2,10,0,0.08553839
1-737363375,3,10,0,0.1055047
1-737363375,4,10,0,0.10982489
1-737363375,5,10,0,0.12319759
1-737363375,6,10,0,0.11519917
1-737363375,7,10,0,0.10321018
1-737363375,8,10,0,0.09230888
1-737363375,9,10,0,0.09927968
1-737363375,10,10,0,0.08986493
1-737366051,1,10,0,0.08647362
1-737366051,2,10,0,0.08647362
1-737366051,3,10,0,0.11460067
1-737366051,4,10,0,0.10982489
1-737366051,5,10,0,0.12319759
1-737366051,6,10,0,0.11519917
1-737366051,7,10,0,0.10321018
1-737366051,8,10,0,0.091433905
1-737366051,9,10,0,0.09834578
1-737366051,10,10,0,0.088756114
1-737370121,1,11,0,0.08647362
1-737370121,2,11,0,0.081938684
1-737370121,3,11,0,0.114214756
1-737370121,4,11,0,0.10982489
1-737370121,5,11,0,0.12319759
1-737370121,6,11,0,0.12319759
1-737370121,7,11,0,0.11519917
1-737370121,8,11,0,0.10321018
1-737370121,9,11,0,0.09224474
1-737370121,10,11,0,0.09834578
1-737370121,11,11,0,0.088756114
1-737374965,1,2,0,0.081120014
1-737374965,2,2,0,0.081125684
1-737375185,1,2,0,0.086169854
1-737375185,2,2,0,0.086169854
1-737375500,1,9,1,0.08305298
1-737375500,2,9,1,0.08305298
1-737375500,3,9,1,0.1308817
1-737375500,4,9,1,0.13309945
1-737375500,5,9,1,0.13081434
1-737375500,6,9,1,0.1304717
1-737375500,7,9,1,0.6403593
1-737375500,8,9,1,0.973382
1-737375500,9,9,1,0.9746538
1-737378794,1,3,0,0.08947779
1-737378794,2,3,0,0.08947779
1-737378794,3,3,0,0.15983298
1-737378924,1,2,0,0.070309274
1-737378924,2,2,0,0.070309274
1-737380211,1,7,0,0.12683275
1-737380211,2,7,0,0.114598386
1-737380211,3,7,0,0.13486408
1-737380211,4,7,0,0.11326281
1-737380211,5,7,0,0.11408706
1-737380211,6,7,0,0.13279015
1-737380211,7,7,0,0.12861092
1-737380561,1,4,0,0.116554536
1-737380561,2,4,0,0.11058601
1-737380561,3,4,0,0.13820168
1-737380561,4,4,0,0.12463278
1-737380955,1,10,0,0.081938684
1-737380955,2,10,0,0.08412329
1-737380955,3,10,0,0.10490666
1-737380955,4,10,0,0.10982489
1-737380955,5,10,0,0.12319759
1-737380955,6,10,0,0.11519917
1-737380955,7,10,0,0.10321018
1-737380955,8,10,0,0.09230888
1-737380955,9,10,0,0.09927968
1-737380955,10,10,0,0.08986493
1-737385451,1,5,1,0.08545142
1-737385451,2,5,1,0.08992716
1-737385451,3,5,1,0.12240082
1-737385451,4,5,1,0.13201554
1-737385451,5,5,1,0.18028595
1-737390851,1,4,0,0.08486176
1-737390851,2,4,0,0.08486176
1-737390851,3,4,0,0.113985166
