case_id,k,_n_nonterm,y,p
1-731868931,8,9,1,0.9856591316631962
1-731868931,9,9,1,0.9836471576117015
1-731869271,1,17,1,0.7684725525838647
1-731869271,2,17,1,0.8628374707862452
1-731869271,3,17,1,0.8324528898385146
1-731869271,4,17,1,0.8909900631494935
1-731869271,5,17,1,0.8366433076672214
1-731869271,6,17,1,0.8574439534319256
1-731869271,7,17,1,0.9089463477082281
1-731869271,8,17,1,0.9207248507356677
1-731869271,9,17,1,0.9172600177734826
1-731869271,10,17,1,0.9307285700454924
1-731869271,11,17,1,0.9613247562904077
1-731869271,12,17,1,0.9652914606570336
1-731869451,1,10,1,0.9498893238628998
1-731869451,2,10,1,0.9152584849984301
1-731869451,3,10,1,0.9289206301364542
1-731869451,4,10,1,0.7866677886642022
1-731869451,5,10,1,0.7431560062719279
1-731869451,6,10,1,0.8078991759826794
1-731869451,7,10,1,0.8585813486553826
1-731869451,8,10,1,0.9638856291033376
1-731869451,9,10,1,0.9679578235178741
1-731869451,10,10,1,0.9626498566120784
1-731886981,1,5,1,0.8648323788831715
1-731886981,2,5,1,0.9223624341673261
1-731886981,3,5,1,0.8505492953898257
1-731886981,4,5,1,0.8642926049816423
1-731886981,5,5,1,0.9059361007547169
1-731966140,1,16,1,0.6544091465344739
1-731966140,2,16,1,0.6591928005261609
1-731966140,3,16,1,0.6598832355876322
1-731966140,4,16,1,0.5788285716802469
1-731966140,5,16,1,0.7683513497226202
1-731966140,6,16,1,0.6850464913807834
1-731966140,7,16,1,0.6323073604337518
1-731966140,8,16,1,0.7212549869055461
1-731966140,9,16,1,0.5058961805599963
1-731966140,10,16,1,0.5690792778580434
1-731966140,11,16,1,0.6332398840077864
1-731966140,12,16,1,0.7618965453764639
1-732030201,1,4,1,0.9521489566597457
1-732030201,2,4,1,0.9736673928801026
1-732030201,3,4,1,0.96144164509027
1-732030201,4,4,1,0.9660161712731834
1-732088178,1,27,0,0.6265243420996799
1-732088178,2,27,0,0.6314230213514479
1-732088178,3,27,0,0.6982253690678967
1-732088178,4,27,0,0.7978020979274042
1-732088178,5,27,0,0.8275918958013471
1-732088178,6,27,0,0.8119399166802848
1-732088178,7,27,0,0.8529655208151948
1-732088178,8,27,0,0.8459416880489398
1-732088178,9,27,0,0.8325500905452333
1-732088178,10,27,0,0.878901400022567
1-732088178,11,27,0,0.8497165899162893
1-732088178,12,27,0,0.9230213447502746
1-732124409,1,12,0,0.5215804970606712
1-732124409,2,12,0,0.5268994886464425
1-732124409,3,12,0,0.6991122701382051
1-732124409,4,12,0,0.5907913693506807
1-732124409,5,12,0,0.6350368385199002
1-732124409,6,12,0,0.8047016041454398
1-732124409,7,12,0,0.8946320424013661
1-732124409,8,12,0,0.9424875455610354
1-732124409,9,12,0,0.46386062659110483
1-732124409,10,12,0,0.4374761318596885
1-732124409,11,12,0,0.5015548003572086
1-732124409,12,12,0,0.47638990066520104
1-732193663,1,7,1,0.7649494971857852
1-732193663,2,7,1,0.7687106819525651
1-732193663,3,7,1,0.9524714769346124
1-732193663,4,7,1,0.959182807613397
1-732193663,5,7,1,0.9660820577521027
1-732193663,6,7,1,0.9702386817486998
1-732193663,7,7,1,0.9832970775214073
1-732203933,1,7,1,0.851345985184035
1-732203933,2,7,1,0.8540442455609011
1-732203933,3,7,1,0.9218737219035221
1-732203933,4,7,1,0.8634752701638566
1-732203933,5,7,1,0.8892568922577319
1-732203933,6,7,1,0.8428619145186627
1-732203933,7,7,1,0.88749781204366
1-732211941,1,12,1,0.9079263090646967
1-732211941,2,12,1,0.8757803529025742
1-732211941,3,12,1,0.8478077374697064
1-732211941,4,12,1,0.9015503544729541
1-732211941,5,12,1,0.9793108110976394
1-732211941,6,12,1,0.9794427686342471
1-732211941,7,12,1,0.7788559854684706
1-732211941,8,12,1,0.7556571938716418
1-732211941,9,12,1,0.7605667610443648
1-732211941,10,12,1,0.8304151412553541
1-732211941,11,12,1,0.8632517053353819
1-732211941,12,12,1,0.8122558761165585
1-732261521,1,6,1,0.9611005817147529
1-732261521,2,6,1,0.9435642664518347
1-732261521,3,6,1,0.9565914819842463
1-732261521,4,6,1,0.9666707569019461
1-732261521,5,6,1,0.9548236606640016
1-732261521,6,6,1,0.9493967091994504
1-732279953,1,10,1,0.5319346334894117
1-732279953,2,10,1,0.537217297348024
1-732279953,3,10,1,0.634319028853094
1-732279953,4,10,1,0.6937582175630541
1-732279953,5,10,1,0.7886999986086366
1-732279953,6,10,1,0.8501142604994923
1-732279953,7,10,1,0.5552749394703987
1-732279953,8,10,1,0.5399432072895725
1-732279953,9,10,1,0.9996587695944474
1-732279953,10,10,1,0.9993901181406285
1-732289131,1,30,1,0.7664405412244979
1-732289131,2,30,1,0.7701353650670365
1-732289131,3,30,1,0.9332064482253185
1-732289131,4,30,1,0.9380811407980483
1-732289131,5,30,1,0.9505217100339822
1-732289131,6,30,1,0.9634850156503575
1-732289131,7,30,1,0.9293723813628355
1-732289131,8,30,1,0.9323262630204623
1-732289131,9,30,1,0.9459243766774516
1-732289131,10,30,1,0.9209055558969482
1-732289131,11,30,1,0.9552833447706032
1-732289131,12,30,1,0.9871001638203007
1-732316871,1,23,1,0.8927311000423956
1-732316871,2,23,1,0.8948012585979845
1-732316871,3,23,1,0.8864173124141114
1-732316871,4,23,1,0.8905240468294945
1-732316871,5,23,1,0.9056043520910945
1-732316871,6,23,1,0.9423564104230082
1-732316871,7,23,1,0.9490159642916244
1-732316871,8,23,1,0.9741156845539302
1-732316871,9,23,1,0.9875861405464993
1-732316871,10,23,1,0.973238279208149
1-732316871,11,23,1,0.9789157005018975
1-732316871,12,23,1,0.9686723986330598
1-732325815,1,5,0,0.5033551677726708
1-732325815,2,5,0,0.5086859174122337
1-732325815,3,5,0,0.5252976554422074
1-732325815,4,5,0,0.7117319620694759
1-732325815,5,5,0,0.7277699808281884
1-732361737,1,21,1,0.6797497501614487
1-732361737,2,21,1,0.6843315030920327
1-732361737,3,21,1,0.7631164097524367
1-732361737,4,21,1,0.7872108741715221
1-732361737,5,21,1,0.8330042454540494
1-732361737,6,21,1,0.889559546060661
1-732361737,7,21,1,0.8280730319436764
1-732361737,8,21,1,0.9551628821164947
1-732361737,9,21,1,0.937674433839667
1-732361737,10,21,1,0.9502757791199572
1-732361737,11,21,1,0.9321478983820456
1-732361737,12,21,1,0.9526614627147444
1-732394151,1,4,1,0.4504533518304618
1-732394151,2,4,1,0.7441325550811727
1-732394151,3,4,1,0.8574837487488125
1-732394151,4,4,1,0.8255691923715585
1-732855871,1,6,1,0.3045176043809746
1-732855871,2,6,1,0.3090016508855735
1-732855871,3,6,1,0.2257552949063506
1-732855871,4,6,1,0.29802940556061697
1-732855871,5,6,1,0.41352609228194714
1-732855871,6,6,1,0.39962438771592673
1-732892273,1,10,1,0.783275115761475
1-732892273,2,10,1,0.7865368832930099
1-732892273,3,10,1,0.746802284084763
1-732892273,4,10,1,0.7971149892888534
1-732892273,5,10,1,0.9470300122312497
1-732892273,6,10,1,0.9607711883763869
1-732892273,7,10,1,0.9638642726390457
1-732892273,8,10,1,0.956765833285161
1-732892273,9,10,1,0.936315542351426
1-732892273,10,10,1,0.9303557084552473
1-732943705,1,12,1,0.9328863809358218
1-732943705,2,12,1,0.9341958592377274
1-732943705,3,12,1,0.9539103788411312
1-732943705,4,12,1,0.952249008808764
1-732943705,5,12,1,0.8447413560316086
1-732943705,6,12,1,0.7603688928482961
1-732943705,7,12,1,0.8151882211469612
1-732943705,8,12,1,0.7350772176110669
1-732943705,9,12,1,0.8314084868791146
1-732943705,10,12,1,0.9568445882489126
1-732943705,11,12,1,0.9699009279526536
1-732943705,12,12,1,0.9704976261325893
1-733001687,1,6,0,0.8827624533858441
1-733001687,2,6,0,0.8849791414539137
1-733001687,3,6,0,0.9536476886104392
1-733001687,4,6,0,0.9315424867683579
1-733001687,5,6,0,0.9278767713379479
1-733001687,6,6,0,0.9704881234869149
1-733055291,1,7,1,0.9699461172997982
1-733055291,2,7,1,0.9706354586588422
1-733055291,3,7,1,0.9918942028113179
1-733055291,4,7,1,0.9500373402404017
1-733055291,5,7,1,0.8898531010569073
1-733055291,6,7,1,0.9871120750095868
1-733055291,7,7,1,0.9880095997717797
1-733076472,1,12,1,0.9546766856861405
1-733076472,2,12,1,0.9589761330025779
1-733076472,3,12,1,0.9616612242170108
1-733076472,4,12,1,0.9079746062329022
1-733076472,5,12,1,0.9489068198397211
1-733076472,6,12,1,0.9622792087487357
1-733076472,7,12,1,0.9700478646098114
1-733076472,8,12,1,0.9617414659332405
1-733076472,9,12,1,0.9979746394546501
1-733076472,10,12,1,0.9969005411418284
1-733076472,11,12,1,0.9968176053421024
1-733076472,12,12,1,0.9971210088193708
1-733078101,1,5,1,0.8653137715733746
1-733078101,2,5,1,0.867775169218455
1-733078101,3,5,1,0.9195743997756746
1-733078101,4,5,1,0.8964481485049365
1-733078101,5,5,1,0.9701511900947166
1-733096851,1,8,1,0.8268709507638956
1-733096851,2,8,1,0.8302090865849407
1-733096851,3,8,1,0.9312410642952951
1-733096851,4,8,1,0.9517473194475999
1-733096851,5,8,1,0.9349686830427701
1-733096851,6,8,1,0.9482119337384954
1-733096851,7,8,1,0.9251106585980149
1-733096851,8,8,1,0.9506200469471853
1-733178699,1,14,1,0.9643307248432734
1-733178699,2,14,1,0.9651516564107516
1-733178699,3,14,1,0.986628509250068
1-733178699,4,14,1,0.9717312906852553
1-733178699,5,14,1,0.9855011546346836
1-733178699,6,14,1,0.9856377274940076
1-733178699,7,14,1,0.9905019927899229
1-733178699,8,14,1,0.9900726492566884
1-733178699,9,14,1,0.9926139737343342
1-733178699,10,14,1,0.9889089676063787
1-733178699,11,14,1,0.9939138452850459
1-733178699,12,14,1,0.9956615260022781
1-733240337,1,19,0,0.9765939627329385
1-733240337,2,19,0,0.9771096468595214
1-733240337,3,19,0,0.9884680283481044
1-733240337,4,19,0,0.9598917626331693
1-733240337,5,19,0,0.9686493903934925
1-733240337,6,19,0,0.9626749421999433
1-733240337,7,19,0,0.9548898010773833
1-733240337,8,19,0,0.9453944841984396
1-733240337,9,19,0,0.9563540302530994
1-733240337,10,19,0,0.9614518183032063
1-733240337,11,19,0,0.9623023686606883
1-733240337,12,19,0,0.9572199016084217
1-733244535,1,13,1,0.9782141180453666
1-733244535,2,13,1,0.9786257447951519
1-733244535,3,13,1,0.991966539321626
1-733244535,4,13,1,0.9597331329838769
1-733244535,5,13,1,0.941225691584768
1-733244535,6,13,1,0.9601274640237534
1-733244535,7,13,1,0.9627380460549744
1-733244535,8,13,1,0.8549535481356999
1-733244535,9,13,1,0.8658869295434392
1-733244535,10,13,1,0.8622244684947158
1-733244535,11,13,1,0.905843009993694
1-733244535,12,13,1,0.9024336905154908
1-733252314,1,5,1,0.8145063571807968
1-733252314,2,5,1,0.8180208229820155
1-733252314,3,5,1,0.9234849204941642
1-733252314,4,5,1,0.9236791363238541
1-733252314,5,5,1,0.9603137410034437
1-733252403,1,6,1,0.8175129245467291
1-733252403,2,6,1,0.8209486456399038
1-733252403,3,6,1,0.8798201647166134
1-733252403,4,6,1,0.8974846790433633
1-733252403,5,6,1,0.8780403828077606
1-733252403,6,6,1,0.5986712024803055
1-733265984,1,8,1,0.8318005504705814
1-733265984,2,8,1,0.8341386024707108
1-733265984,3,8,1,0.8563816507729054
1-733265984,4,8,1,0.7857676903411344
1-733265984,5,8,1,0.7751983726403568
1-733265984,6,8,1,0.8676952717129208
1-733265984,7,8,1,0.9027064712085296
1-733265984,8,8,1,0.7249861839373805
1-733271357,1,17,1,0.7588276845858823
1-733271357,2,17,1,0.7623024381456263
1-733271357,3,17,1,0.775742804025569
1-733271357,4,17,1,0.7255209471951843
1-733271357,5,17,1,0.834709365929296
1-733271357,6,17,1,0.9192232232752287
1-733271357,7,17,1,0.915346054928006
1-733271357,8,17,1,0.9260159470161923
1-733271357,9,17,1,0.9847329995328036
1-733271357,10,17,1,0.972312060552959
1-733271357,11,17,1,0.9630723412234322
1-733271357,12,17,1,0.9795928581048953
1-733350311,1,4,1,0.6351351956548694
1-733350311,2,4,1,0.6400927290343629
1-733350311,3,4,1,0.7072605147063493
1-733350311,4,4,1,0.5971610176660326
1-733389423,1,5,1,0.5538066543413811
1-733389423,2,5,1,0.5591189777457115
1-733389423,3,5,1,0.7828200193521895
1-733389423,4,5,1,0.8714725734894554
1-733389423,5,5,1,0.8650045770623895
1-733414248,1,15,1,0.8258166246347467
1-733414248,2,15,1,0.8288244421317935
1-733414248,3,15,1,0.8953716055471077
1-733414248,4,15,1,0.8913986025143971
1-733414248,5,15,1,0.8869895808494792
1-733414248,6,15,1,0.9492952060585682
1-733414248,7,15,1,0.966708933727963
1-733414248,8,15,1,0.9408193992680609
1-733414248,9,15,1,0.9330030089351512
1-733414248,10,15,1,0.9252645981370526
1-733414248,11,15,1,0.9432217512643553
1-733414248,12,15,1,0.9642287924869436
1-733456610,1,4,1,0.9338760644016555
1-733456610,2,4,1,0.9351941146338348
1-733456610,3,4,1,0.9636550715953592
1-733456610,4,4,1,0.9628184563283231
1-733478032,1,5,1,0.806230271769483
1-733478032,2,5,1,0.8094902036057537
1-733478032,3,5,1,0.871909159355379
1-733478032,4,5,1,0.866226900922838
1-733478032,5,5,1,0.8973703841074747
1-733482558,1,9,1,0.8126819552768006
1-733482558,2,9,1,0.8159738643862126
1-733482558,3,9,1,0.8352528243766951
1-733482558,4,9,1,0.8899418166464009
1-733482558,5,9,1,0.871942545872981
1-733482558,6,9,1,0.895493861961512
1-733482558,7,9,1,0.8580950719677024
1-733482558,8,9,1,0.9137674753664102
1-733482558,9,9,1,0.8761547638323351
1-733539596,1,24,1,0.8803345060724821
1-733539596,2,24,1,0.8825293775789597
1-733539596,3,24,1,0.954530649817099
1-733539596,4,24,1,0.9759408468181031
1-733539596,5,24,1,0.9582680586915551
1-733539596,6,24,1,0.9200006969045795
1-733539596,7,24,1,0.9293515631435085
1-733539596,8,24,1,0.968049710136216
1-733539596,9,24,1,0.9819514694600288
1-733539596,10,24,1,0.985653221744269
1-733539596,11,24,1,0.9792960522256319
1-733539596,12,24,1,0.9858316559888666
1-733556566,1,6,1,0.9548274803257989
1-733556566,2,6,1,0.9558379794669046
1-733556566,3,6,1,0.9702926139518618
1-733556566,4,6,1,0.9835373978148376
1-733556566,5,6,1,0.9860626884058357
1-733556566,6,6,1,0.9572129371366488
1-733566832,1,4,0,0.5014899484110651
1-733566832,2,4,0,0.5069533240242611
1-733566832,3,4,0,0.6536646834586808
1-733566832,4,4,0,0.3054798381745441
1-734665561,1,17,1,0.8744487087051865
1-734665561,2,17,1,0.8764763167367327
1-734665561,3,17,1,0.9122706808224402
1-734665561,4,17,1,0.9004328474339501
1-734665561,5,17,1,0.9480777430365751
1-734665561,6,17,1,0.9040679069756048
1-734665561,7,17,1,0.8767921159512302
1-734665561,8,17,1,0.934374755197251
1-734665561,9,17,1,0.9560692505360243
1-734665561,10,17,1,0.9143403246292865
1-734665561,11,17,1,0.9313318896415078
1-734665561,12,17,1,0.8328041131506736
1-734668082,1,5,0,0.9148238533634496
1-734668082,2,5,0,0.9164485799146335
1-734668082,3,5,0,0.9411603851690136
1-734668082,4,5,0,0.8627704439128184
1-734668082,5,5,0,0.8733938355229565
1-734673191,1,23,1,0.9288666476435236
1-734673191,2,23,1,0.8918030420077301
1-734673191,3,23,1,0.9128376888707407
1-734673191,4,23,1,0.958912446950103
1-734673191,5,23,1,0.9662953014456546
1-734673191,6,23,1,0.9240741436645546
1-734673191,7,23,1,0.9364102204438369
1-734673191,8,23,1,0.8930258793911328
1-734673191,9,23,1,0.8789690629750739
1-734673191,10,23,1,0.8625613921764046
1-734673191,11,23,1,0.9184376383809096
1-734673191,12,23,1,0.9148721631365573
1-734673481,1,13,1,0.9778543698225822
1-734673481,2,13,1,0.9534682464605501
1-734673481,3,13,1,0.9612044606332115
1-734673481,4,13,1,0.9696979466923554
1-734673481,5,13,1,0.9744560814319818
1-734673481,6,13,1,0.9744198456587858
1-734673481,7,13,1,0.978201929815486
1-734673481,8,13,1,0.9982302909870825
1-734673481,9,13,1,0.9965396915607373
1-734673481,10,13,1,0.9981205073101314
1-734673481,11,13,1,0.9987501838566938
1-734673481,12,13,1,0.9998424388195674
1-734678351,1,7,1,0.838073136366283
1-734678351,2,7,1,0.8411512471467975
1-734678351,3,7,1,0.909667284313478
1-734678351,4,7,1,0.8973893440850157
1-734678351,5,7,1,0.8840254004120417
1-734678351,6,7,1,0.8689480996354438
1-734678351,7,7,1,0.8614159871281643
1-734697476,1,9,1,0.8621878430905618
1-734697476,2,9,1,0.8646705211844077
1-734697476,3,9,1,0.8855061332257542
1-734697476,4,9,1,0.8581390999398885
1-734697476,5,9,1,0.8738058366708755
1-734697476,6,9,1,0.8684437940951814
1-734697476,7,9,1,0.8936173849967826
1-734697476,8,9,1,0.9974130351067798
1-734697476,9,9,1,0.99441780787691
1-734721812,1,16,1,0.7531801518331807
1-734721812,2,16,1,0.7571029367419307
1-734721812,3,16,1,0.930869398662526
1-734721812,4,16,1,0.9335179294467695
1-734721812,5,16,1,0.9469089145101568
1-734721812,6,16,1,0.9244115059429663
1-734721812,7,16,1,0.9546522426462497
1-734721812,8,16,1,0.9420234943262387
1-734721812,9,16,1,0.9648791684597947
1-734721812,10,16,1,0.9337037909205226
1-734721812,11,16,1,0.9431544968870478
1-734721812,12,16,1,0.8916640733971631
1-734734357,1,7,0,0.865723864870394
1-734734357,2,7,0,0.8684119713377357
1-734734357,3,7,0,0.9464270521067465
1-734734357,4,7,0,0.9732202411787235
1-734734357,5,7,0,0.9777154095379765
1-734734357,6,7,0,0.9537010753483298
1-734734357,7,7,0,0.9569731029476689
1-734796269,1,3,1,0.9609549889621235
1-734796269,2,3,1,0.9617898065535025
1-734796269,3,3,1,0.9991616981678921
1-734802554,1,24,1,0.9392833034778623
1-734802554,2,24,1,0.9404917107283537
1-734802554,3,24,1,0.9614654536660652
1-734802554,4,24,1,0.915768211715335
1-734802554,5,24,1,0.9261799427708817
1-734802554,6,24,1,0.9159674345643517
1-734802554,7,24,1,0.9028500661886066
1-734802554,8,24,1,0.965191932412693
1-734802554,9,24,1,0.966827712348985
1-734802554,10,24,1,0.9751180441371801
1-734802554,11,24,1,0.9842040397203707
1-734802554,12,24,1,0.9875627842359613
1-734811377,1,6,1,0.8733236196448491
1-734811377,2,6,1,0.879280595237978
1-734811377,3,6,1,0.8863605786968001
1-734811377,4,6,1,0.9201574267813358
1-734811377,5,6,1,0.9693331811022355
1-734811377,6,6,1,0.9739016194341619
1-734812451,1,13,1,0.9260621562764265
1-734812451,2,13,1,0.9266130844962149
1-734812451,3,13,1,0.9413286768804949
1-734812451,4,13,1,0.8969830018392034
1-734812451,5,13,1,0.8849521109831642
1-734812451,6,13,1,0.7576168501866449
1-734812451,7,13,1,0.7444113600318889
1-734812451,8,13,1,0.8198880163457583
1-734812451,9,13,1,0.8545649871143443
1-734812451,10,13,1,0.7980799658708227
1-734812451,11,13,1,0.8793345352889251
1-734812451,12,13,1,0.9529725180589802
1-734826334,1,10,1,0.8876767519865126
1-734826334,2,10,1,0.88953771685424
1-734826334,3,10,1,0.938934649128966
1-734826334,4,10,1,0.92982557741687
1-734826334,5,10,1,0.9381885729420998
1-734826334,6,10,1,0.9352648969774681
1-734826334,7,10,1,0.9399201364659376
1-734826334,8,10,1,0.8941921037571346
1-734826334,9,10,1,0.8917782932087478
1-734826334,10,10,1,0.6267757125904568
1-734867990,1,16,0,0.4892843995731661
1-734867990,2,16,0,0.494598896019649
1-734867990,3,16,0,0.6708148897564464
1-734867990,4,16,0,0.6151916396961798
1-734867990,5,16,0,0.4561536186947893
1-734867990,6,16,0,0.44474629812945654
1-734867990,7,16,0,0.6468341853692167
1-734867990,8,16,0,0.6563551455822403
1-734867990,9,16,0,0.8448409848816576
1-734867990,10,16,0,0.8902478978575771
1-734867990,11,16,0,0.9073755571860461
1-734867990,12,16,0,0.7847429963264981
1-734870379,1,15,1,0.8769708740049682
1-734870379,2,15,1,0.8792256547409195
1-734870379,3,15,1,0.8868507257006801
1-734870379,4,15,1,0.9205818462338813
1-734870379,5,15,1,0.9074151384934646
1-734870379,6,15,1,0.9683532895265371
1-734870379,7,15,1,0.9669562780868681
1-734870379,8,15,1,0.9756825582182945
1-734870379,9,15,1,0.9635209559968811
1-734870379,10,15,1,0.9407311249135007
1-734870379,11,15,1,0.9217803688042282
1-734870379,12,15,1,0.9318504409581675
1-734895721,1,24,1,0.8850302828426421
1-734895721,2,24,1,0.8866164161074812
1-734895721,3,24,1,0.9612726020668535
1-734895721,4,24,1,0.9311441891267868
1-734895721,5,24,1,0.9449663600775118
1-734895721,6,24,1,0.9199005416066661
1-734895721,7,24,1,0.9546184297837159
1-734895721,8,24,1,0.9087438247232152
1-734895721,9,24,1,0.9186490810452614
1-734895721,10,24,1,0.8561617338147346
1-734895721,11,24,1,0.9583348935792964
1-734895721,12,24,1,0.9577227907036493
1-734903069,1,5,1,0.9675785057098004
1-734903069,2,5,1,0.9682151515978775
1-734903069,3,5,1,0.953390856806035
1-734903069,4,5,1,0.9528218075422411
1-734903069,5,5,1,0.956088151504293
1-734968581,1,6,1,0.9521862186645893
1-734968581,2,6,1,0.9531450493886925
1-734968581,3,6,1,0.9167677008742636
1-734968581,4,6,1,0.8085470720359621
1-734968581,5,6,1,0.8986498576795192
1-734968581,6,6,1,0.7064563371148124
1-735030751,1,5,1,0.7854776608282528
1-735030751,2,5,1,0.7890075686464143
1-735030751,3,5,1,0.8920855410933798
1-735030751,4,5,1,0.8722463389236956
1-735030751,5,5,1,0.8709771921141362
1-735030780,1,6,1,0.8446283854106454
1-735030780,2,6,1,0.8473808769566612
1-735030780,3,6,1,0.9069755749713726
1-735030780,4,6,1,0.5118787466129194
1-735030780,5,6,1,0.9998052532032119
1-735030780,6,6,1,0.9997694197085216
1-735037660,1,8,1,0.825577226374829
1-735037660,2,8,1,0.8285879621373751
1-735037660,3,8,1,0.9018863413227812
1-735037660,4,8,1,0.8998395704359623
1-735037660,5,8,1,0.814361873836083
1-735037660,6,8,1,0.8515145543683315
1-735037660,7,8,1,0.3812129038196753
1-735037660,8,8,1,0.4617368127903898
1-735063522,1,5,0,0.9059734454037182
1-735063522,2,5,0,0.907704409277929
1-735063522,3,5,0,0.9348854934658458
1-735063522,4,5,0,0.9292877669178308
1-735063522,5,5,0,0.7488383646279512
1-735071172,1,4,1,0.9580411028458006
1-735071172,2,4,1,0.9589813695944494
1-735071172,3,4,1,0.9758659919524123
1-735071172,4,4,1,0.7414253428220067
1-735071603,1,5,0,0.8522011927549229
1-735071603,2,5,0,0.8548373881978711
1-735071603,3,5,0,0.8636735906793235
1-735071603,4,5,0,0.9058182751642859
1-735071603,5,5,0,0.9119976801022122
1-735078091,1,9,0,0.8493241493154818
1-735078091,2,9,0,0.9128140422333367
1-735078091,3,9,0,0.9181288950808364
1-735078091,4,9,0,0.8748015495589713
1-735078091,5,9,0,0.8460722813064331
1-735078091,6,9,0,0.8482659641623214
1-735078091,7,9,0,0.8638468598712654
1-735078091,8,9,0,0.8837359432569949
1-735078091,9,9,0,0.8341824237347752
1-735086266,1,6,1,0.6560747192765048
1-735086266,2,6,1,0.6612387317066688
1-735086266,3,6,1,0.8435395384285749
1-735086266,4,6,1,0.39328178798898233
1-735086266,5,6,1,0.38535530187461337
1-735086266,6,6,1,0.3353065682234262
1-735093723,1,35,1,0.8198173921584038
1-735093723,2,35,1,0.8231440364253361
1-735093723,3,35,1,0.9207204741906947
1-735093723,4,35,1,0.8705255968239084
1-735093723,5,35,1,0.9380785446629571
1-735093723,6,35,1,0.6938655809259144
1-735093723,7,35,1,0.4516459666469647
1-735093723,8,35,1,0.33634362460048417
1-735093723,9,35,1,0.3936097883187893
1-735093723,10,35,1,0.48960154511155707
1-735093723,11,35,1,0.5791966641657414
1-735093723,12,35,1,0.5655112409648174
1-735126180,1,9,0,0.8865855850314756
1-735126180,2,9,0,0.8887329405284199
1-735126180,3,9,0,0.895450986470233
1-735126180,4,9,0,0.9005244238681448
1-735126180,5,9,0,0.9069675912588353
1-735126180,6,9,0,0.9277480229282637
1-735126180,7,9,0,0.8630894392139326
1-735126180,8,9,0,0.879002556073603
1-735126180,9,9,0,0.8801706198166889
1-735129927,1,6,1,0.9107086764250223
1-735129927,2,6,1,0.9126389006932074
1-735129927,3,6,1,0.917777393552321
1-735129927,4,6,1,0.9193727162152362
1-735129927,5,6,1,0.9250650261336242
1-735129927,6,6,1,0.9338820829610629
1-735145461,1,13,1,0.7972713815322365
1-735145461,2,13,1,0.8003313239148835
1-735145461,3,13,1,0.893750456536369
1-735145461,4,13,1,0.8239512816331689
1-735145461,5,13,1,0.7494350020476442
1-735145461,6,13,1,0.691317565380634
1-735145461,7,13,1,0.7338245672253476
1-735145461,8,13,1,0.754416316130977
1-735145461,9,13,1,0.8669513000768166
1-735145461,10,13,1,0.8565502929049332
1-735145461,11,13,1,0.8814003552968784
1-735145461,12,13,1,0.8785736354586622
1-735171475,1,10,1,0.5953918834049672
1-735171475,2,10,1,0.6005711775829745
1-735171475,3,10,1,0.6453475479513219
1-735171475,4,10,1,0.26502937562354695
1-735171475,5,10,1,0.24319140059951716
1-735171475,6,10,1,0.24124660869507195
1-735171475,7,10,1,0.27658036423265764
1-735171475,8,10,1,0.5254680692676992
1-735171475,9,10,1,0.5805817448444472
1-735171475,10,10,1,0.8354582662411206
1-735177767,1,5,1,0.6740112488262818
1-735177767,2,5,1,0.6786408504178407
1-735177767,3,5,1,0.6394664858673783
1-735177767,4,5,1,0.7924495627240504
1-735177767,5,5,1,0.7136258587473937
1-735177798,1,5,1,0.6735108935355466
1-735177798,2,5,1,0.6781578972267641
1-735177798,3,5,1,0.6389586976716427
1-735177798,4,5,1,0.792491702264077
1-735177798,5,5,1,0.7136753010258421
1-735194105,1,8,1,0.6415059113882641
1-735194105,2,8,1,0.8904693192692127
1-735194105,3,8,1,0.8717322872879498
1-735194105,4,8,1,0.9082544463923852
1-735194105,5,8,1,0.899646302091182
1-735194105,6,8,1,0.9092926038146453
1-735194105,7,8,1,0.9051211009131503
1-735194105,8,8,1,0.9153533357808215
1-735231580,1,5,1,0.9511805309215006
1-735231580,2,5,1,0.9522456091632813
1-735231580,3,5,1,0.9654577573347783
1-735231580,4,5,1,0.953548797852555
1-735231580,5,5,1,0.9444312503365109
1-735237150,1,3,1,0.9102173400486462
1-735237150,2,3,1,0.9121159401021498
1-735237150,3,3,1,0.9389360281592304
1-735262744,1,7,1,0.9384107071384452
1-735262744,2,7,1,0.9396181867291455
1-735262744,3,7,1,0.916409133233159
1-735262744,4,7,1,0.6778764465308028
1-735262744,5,7,1,0.6690327396337777
1-735262744,6,7,1,0.641616049676758
1-735262744,7,7,1,0.7033959448432097
1-735318871,1,3,0,0.874051242317363
1-735318871,2,3,0,0.8767628096578268
1-735318871,3,3,0,0.9139831950296115
1-735896953,1,12,1,0.9305239228199447
1-735896953,2,12,1,0.9317434416481182
1-735896953,3,12,1,0.9529745465475169
1-735896953,4,12,1,0.9851658372157566
1-735896953,5,12,1,0.991379073674098
1-735896953,6,12,1,0.9162652508723835
1-735896953,7,12,1,0.8898115347687793
1-735896953,8,12,1,0.9382901731398813
1-735896953,9,12,1,0.8352497041881846
1-735896953,10,12,1,0.818647013196657
1-735896953,11,12,1,0.5160666212197415
1-735896953,12,12,1,0.9846441715579582
1-735918851,1,4,0,0.33111249046076563
1-735918851,2,4,0,0.3196424214436728
1-735918851,3,4,0,0.33766909157553854
1-735918851,4,4,0,0.28687215375217107
1-736304161,1,8,0,0.885342894613982
1-736304161,2,8,0,0.8874712476661194
1-736304161,3,8,0,0.9458869638132871
1-736304161,4,8,0,0.9433399120733006
